PID,SID,ID,EID,ESID,NAME,NAME_SI,NAME_TA,CXP_OLDCODE
36,1,368,1-1-03-005,005,Sammanthranapura,සම්මන්ත්‍රණපුර,சம்மந்திரணபுர,
36,2,369,1-1-03-010,010,Mattakkuliya,මට්ටක්කුලිය,மட்டக்குளி,C26
36,3,370,1-1-03-015,015,Modara,මෝදර,மோத‍ரை,C27
36,4,371,1-1-03-020,020,Madampitiya,මාදම්පිටිය,மாதம்பிட்டிய,C19
36,5,372,1-1-03-025,025,Mahawatta,මහවත්ත,மஹவத்தை,C20
36,6,373,1-1-03-030,030,Aluthmawatha,අළුත්මාවත,அளுத்மாவத்தை,C3
36,7,374,1-1-03-035,035,Lunupokuna,ලුණුපොකුණ,ளுணுபொக்குண,C18
36,8,375,1-1-03-040,040,Bloemendhal,බ්ලූමැන්ඩල්,புளூமெண்டல்,C4
36,9,376,1-1-03-045,045,Kotahena East,කොටහේන නැගෙනහිර,கொட்டாஞ்‍சேணை கிழக்கு,C16
36,10,377,1-1-03-050,050,Kotahena West,කොටහේන බටහිර,கொட்டாஞ்‍சேணை ‍மேற்கு,C17
36,11,378,1-1-03-055,055,Kochchikade North,කොච්චිකඩේ උතුර,கொச்சிகடை வடக்கு,C14
36,12,379,1-1-03-060,060,Jinthupitiya,ජින්තුපිටිය,ஜிந்துப்பிட்டி,C11
36,13,380,1-1-03-065,065,Massangar Street,මසංගස් වීදිය​,மசங்கஸ் வீதி,C25
36,14,381,1-1-03-070,070,New Bazaar,නිව් බසාර්,புதிய பசார்,C29
36,15,382,1-1-03-075,075,Grandpass South,ග්‍රෑන්ඩ්පාස් දකුණ,கி‍ரேண்ட்பாஸ் தெற்கு,C8
36,16,383,1-1-03-080,080,Grandpass North,ග්‍රෑන්ඩ්පාස් උතුර,கி‍ரேண்ட்பாஸ் வடக்கு,C7
36,17,384,1-1-03-085,085,Nawagampura,නවගම්පුර,நவகம்புர,C28
36,18,385,1-1-03-090,090,Maligawatta East,මාලිගාවත්ත නැගෙනහිර,மாளிகாவத்தை கிழக்கு,C22
36,19,386,1-1-03-095,095,Kettarama,ඛෙත්තාරාම,கெத்தாராமை,C13
36,20,387,1-1-03-100,100,Aluthkade East,අළුත්කඩේ නැගෙනහිර,புதுக்கடை கிழக்கு,C2
36,21,388,1-1-03-105,105,Aluthkade West,අළුත්කඩේ බටහිර,புதுக்கடை ‍மேற்கு,C2
36,22,389,1-1-03-110,110,Kochchikade South,කොච්චිකඩේ දකුණ,கொச்சிக்கடை தெற்கு,C15
36,23,390,1-1-03-115,115,Pettah,පිටකොටුව,புறக்‍கோட்டை,C31
36,24,391,1-1-03-120,120,Fort,කොටුව,கோட்டை,C5
36,25,392,1-1-03-125,125,Galle Face,ගාලුමුවදොර,காலி முகத்துவாரம,C6
36,26,393,1-1-03-130,130,Slave Island,කොම්පඤ්ඤ වීදිය,கொம்பணித்தெரு,C33
36,27,394,1-1-03-135,135,Hunupitiya,හුණුපිටිය,ஹுணுப்பிட்டிய,C9
36,28,395,1-1-03-140,140,Suduwella,සුදුවැල්ල,சுதுவெல்ல,C34
36,29,396,1-1-03-145,145,Keselwatta,කෙසෙල්වත්ත,வாழைத்‍தோட்டம் (கெசெல்வத்த),C12
36,30,397,1-1-03-150,150,Panchikawatta,පංචිකාවත්ත,பஞ்சிக்காவத்தை,C30
36,31,398,1-1-03-155,155,Maligawatta West,මාලිගාවත්ත බටහිර,மாளிகாவத்தை ‍மேற்கு,C23
36,32,399,1-1-03-160,160,Maligakanda,මාලිගාකන්ද,மாளிகாகந்தை,C21
36,33,400,1-1-03-165,165,Maradana,මරදාන,மரதானை,C24
36,34,401,1-1-03-170,170,Ibbanwala,ඉබ්බන්වල,இப்பங்வெலை,C10
36,35,402,1-1-03-175,175,Wekanda,වෑකන්ද,வேகந்த,C35
37,1,403,1-1-06-005,005,Wadulla,වදුල්ල,வதுல்ல,509D
37,2,404,1-1-06-010,010,Sedawatta,සේදවත්ත,சேதவத்த,509A
37,3,405,1-1-06-015,015,Halmulla,හල්මුල්ල,ஹல்முல்ல,509C
37,4,406,1-1-06-020,020,Kotuvila,කොටුවිල,கொட்டுவில,509
37,5,407,1-1-06-025,025,Veheragoda,වෙහෙරගොඩ,வெஹரகொட,509B
37,6,408,1-1-06-030,030,Orugodawatta,ඔරුගොඩවත්ත,ஒறுகொடவத்த,510A
37,7,409,1-1-06-035,035,Meethotamulla,මිතොටමුල්ල,மீதொட்டமுல்ல,510
37,8,410,1-1-06-040,040,Welewaththa,වෙලේවත්ත,‍‍‍வெ‍‍லேவத்த,508A
37,9,411,1-1-06-045,045,Kiththampahuwa,කිත්තම්පහුව,கித்தும்பஹுவ,508
37,10,412,1-1-06-050,050,Wennawatta,වෙන්නවත්ත,வென்னவத்த,507
37,11,413,1-1-06-055,055,Mahabuthgamuwa B,මහබුත්ගමුව බී,மஹ புத்கமுவ B,506C
37,12,414,1-1-06-060,060,Kuda Buthgamuwa,කුඩා බුත්ගමුව,குடா புத்கமுவ,506A
37,13,415,1-1-06-065,065,Kelanimulla,කැලණිමුල්ල,கெளணிமுல்ல,504
37,14,416,1-1-06-070,070,Ambathale,අඔත‍ලේ,அம்பத்தலே,501A
37,15,417,1-1-06-075,075,Mulleriyawa North,මුල්ලේරියාව උතුර,முல்லேரியாவ வடக்கு,501
37,16,418,1-1-06-080,080,Belagama,බැලගම,‍‍பெ‍லேகம வீிதி,504A
37,17,419,1-1-06-085,085,Kotikawatta East,කොටිකාවත්ත නැගෙනහිර,கொட்டிகாவத்தை கிழக்கு,505
37,18,420,1-1-06-090,090,Maha Buthgamuwa A,මහ බුත්ගමුව ඒ,மஹ புத்கமுவ‍ A,506
37,19,421,1-1-06-095,095,Maha Buthgamuwa C,මහ බුත්ගමුව සී,மஹ புத்கமுவ‍ C,506D
37,20,422,1-1-06-100,100,Wellampitiya,වැල්ලමිපිටිය,வெல்லம்பிட்டிய,511
37,21,423,1-1-06-105,105,Kuriniyawatta,කුරුණියාවත්ත,குரினியாவத்‍தை,510B
37,22,424,1-1-06-110,110,Kolonnawa,කොළොන්නාව,கொலண்ணா‍வை,512
37,23,425,1-1-06-115,115,Dahampura,දහම්පුර,தஹம்பு‍ரை,511A
37,24,426,1-1-06-120,120,Singhapura,සිංහපුර,சிங்கபு‍ரை,512B
37,25,427,1-1-06-125,125,Megoda Kolonnawa,මෙගොඩ කොලොන්නාව,மெகொட கொலொண்ணா‍வ,513A
37,26,428,1-1-06-130,130,Bopeththa,බෝපැත්ත,‍‍போபெத்த,513D
37,27,429,1-1-06-135,135,Batalandahena,බටලන්ද‍හේන,பட்டலந்த‍‍‍ஹேண,506B
37,28,430,1-1-06-140,140,Kotikawatta West,කොටිකාවත්ත බටහිර,கொட்டிக்காவத்‍தை ‍மேற்கு,505C
37,29,431,1-1-06-145,145,Mulleriyawa South,මුල්ලේරියාව දකුණ,முள்‍ளேரியா‍வை தெற்கு,503A
37,30,432,1-1-06-150,150,Malgama,මල්ගම,மல்கம,503C
37,31,433,1-1-06-155,155,Udumulla North,උඩුමුල්ල උතුර,உடுமுல்ல வடக்கு,502
37,32,434,1-1-06-160,160,Maligagodella,මාළිගාගොඩැල්ල,மாலிகாகொடெல்ல,502B
37,33,435,1-1-06-165,165,Rajasinghagama,රාජසිංහගම,ராஜசிங்ககம,502C
37,34,436,1-1-06-170,170,Udumulla South,උඩුමුල්ල දකුණ,உடுமுள்ள தெற்கு,502A
37,35,437,1-1-06-175,175,Himbutana East,හිඹුටාන නැගෙනහිර,ஹிம்புட்டாண கிழக்கு,503B
37,36,438,1-1-06-180,180,Himbutana West,හිඹුටාන බටහිර,ஹிம்புட்டாண ‍மேற்கு,503
37,37,439,1-1-06-185,185,Malpura,මල්පුර,மல்புர,505A
37,38,440,1-1-06-190,190,Gothatuwa New Town,ගොතටුව නව නගරය,கொத்தட்டுவ புது நகரம்,505B
37,39,441,1-1-06-195,195,Kajugahawatta,කජුගහවත්ත,கஜுகஹவத்த,513C
37,40,442,1-1-06-200,200,Gothatuwa,ගොතටුව,கொத்தட்டுவ,513
37,41,443,1-1-06-205,205,Salamulla,සාලමුල්ල,சாலமுல்ல,512A
37,42,444,1-1-06-210,210,Wijayapura,විජයපුර,விஜயபுர,512D
37,43,445,1-1-06-215,215,Gajabapura,ගජබාපුර,கஜபாபுர,512C
37,44,446,1-1-06-220,220,Madinnagoda,මාදින්නාගොඩ,மாதிண்ணகொட,513B
37,45,447,1-1-06-225,225,Elhena,ඇල්හේන,எல்ஹேண,513E
37,46,448,1-1-06-230,230,Dodamgahahena,දොඩමිගහහේන,தொடம்கஹ்ஹே‍ண,505D
38,1,449,1-1-09-005,005,Welivita,වැලිවිට,வெலிவிட்ட,475
38,2,450,1-1-09-010,010,Raggahawatta,රග්ගහවත්ත,ரக்கஹவத்த,474A
38,3,451,1-1-09-015,015,Hewagama,හේවාගම,‍‍‍‍ஹேவாகம,474
38,4,452,1-1-09-020,020,Kaduwela,කඩුවෙල,கடுவெ‍ல,473A
38,5,453,1-1-09-025,025,Pahala Bomiriya,පහළ බෝමිරිය,பஹள ‍‍போமிரிய,472A
38,6,454,1-1-09-030,030,Ihala Bomiriya,ඉහළ බෝමිරිය,இஹள ‍போமிரிய,471
38,7,455,1-1-09-035,035,Wekewatta,වැකේවත්ත,‍‍வேகெவிட்ட,471A
38,8,456,1-1-09-040,040,Nawagamuwa,නවගමුව,நவகமுவ,470
38,9,457,1-1-09-045,045,Pahala Bomiriya B,පහළ බෝමිරිය බී,கீழ் ‍‍போமிரிய B,472B
38,10,458,1-1-09-050,050,Welihinda,වැලිහිඳ,வெலிகின்ன,488A
38,11,459,1-1-09-055,055,Kothalawala,කොතලාවල,கொத்தலாவல,473
38,12,460,1-1-09-060,060,Mahadeniya,මහදෙනිය,மஹதெணிய,475A
38,13,461,1-1-09-065,065,Thalahena North,තලාහේන උතුර,தலஹேண வடக்கு,478
38,14,462,1-1-09-070,070,Malabe North,මාළ‍‍ෙඔ උතුර,மால‍பே வடக்கு,476B
38,15,463,1-1-09-075,075,Thunadahena,තුන්අදහේන,துணடஹேண,488B
38,16,464,1-1-09-080,080,Korathota,කොරතොට,கொரதொட்ட,488
38,17,465,1-1-09-085,085,Nawagamuwa South,නවගමුව දකුණ,நவகமுவ தெற்கு,470A
38,18,466,1-1-09-090,090,Batewela,බටේ‍වෙල,ப‍‍ட்டேவெல,480C
38,19,467,1-1-09-095,095,Ranala,රණාල,ரணால,469
38,20,468,1-1-09-100,100,Dedigamuwa,දැඩිගමුව,தெடிகமுவ,480A
38,21,469,1-1-09-105,105,Embilladeniya,ඇඔල්ලදෙණිය,எம்பில்லாதெணிய,480B
38,22,470,1-1-09-110,110,Welipillewa,වැලිපිල්ලැව,வெலிபில்‍லேவ,480
38,23,471,1-1-09-115,115,Shanthalokagama,ශාන්තාලෝකගම,சாந்தா‍லோககம,487A
38,24,472,1-1-09-120,120,Pore,පෝරේ,‍‍‍‍‍‍‍போ‍ரே,489
38,25,473,1-1-09-125,125,Malabe East,මාලබේ නැගෙනහිර,மால‍‍‍பே கிழக்கு,476
38,26,474,1-1-09-130,130,Malabe West,මාල‍බේ බටහිර,மால‍‍‍பே ‍மேற்கு,476A
38,27,475,1-1-09-135,135,Thalangama North B,තලංගම උතුර බී,தலங்கம வடக்கு B,477A
38,28,476,1-1-09-140,140,Thalahena South,තලාහේන දකුණ,தலா‍ஹேண வடக்கு,478A
38,29,477,1-1-09-145,145,Muttettugoda,මුත්තෙට්ටුගොඩ,முத்தெடுகொட,477B
38,30,478,1-1-09-150,150,Thalangama North A,තලංගම උතුර ඒ,தலங்கம வடக்கு A,477
38,31,479,1-1-09-155,155,Walpola,වල්පොල,வல்பொல,491A
38,32,480,1-1-09-160,160,Kalapaluwawa,කළපලුවාව,கலபாலுவெவ,491
38,33,481,1-1-09-165,165,Kotuwegoda,කොටුවේගොඩ,கொட்டு‍வேகொட,491B
38,34,482,1-1-09-170,170,Subhoothipura,සුභූතිපුර,சு‍பூதிபுர,492
38,35,483,1-1-09-175,175,Udumulla,උඩුමුල්ල,உடுமுல்ல,492C
38,36,484,1-1-09-180,180,Battaramulla North,බත්තරමුල්ල උතුර,பத்தரமுல்ல வடக்கு,492B
38,37,485,1-1-09-185,185,Batapotha,බටපොත,பட்டபொத,479E
38,38,486,1-1-09-190,190,Pothuarawa,පොතුඅරාව,பொதுஅராவ,477C
38,39,487,1-1-09-195,195,Hokandara North,හෝකන්දර උතුර,‍‍‍‍‍‍ஹோகந்தர வடக்கு,494
38,40,488,1-1-09-200,200,Oruwala,ඔරුවල,ஒருவல,487
38,41,489,1-1-09-205,205,Athurugiriya,අතුරුගිරිය,அத்துருகிரிய,490
38,42,490,1-1-09-210,210,Thaldiyawala,තල්දියවල,தல்டியவல,490B
38,43,491,1-1-09-215,215,Boralugoda,බොරලුගොඩ,பொரலுகொட,489A
38,44,492,1-1-09-220,220,Hokandara East,හෝකන්දර නැගෙනහිර,‍‍‍ஹோகந்தர கிழக்கு,494A
38,45,493,1-1-09-225,225,Arangala,අරංගල,அரங்கல,494B
38,46,494,1-1-09-230,230,Evarihena,ඇවරිහේන,எவரி‍ஹேண,495A
38,47,495,1-1-09-235,235,Kumaragewatta,කුමාරගේ වත්ත,குமார‍கேவத்த,479D
38,48,496,1-1-09-240,240,Jayawadanagama,ජයවඩනගම,ஜெயவர்த்தன கம,479
38,49,497,1-1-09-245,245,Aruppitiya,අරුප්පිටිය,அருப்பிட்டிய,479F
38,50,498,1-1-09-250,250,Asiri Uyana,ආසිරි උයන,ஆசிரிஉயண,479B
38,51,499,1-1-09-255,255,Battaramulla South,බත්තරමුල්ල දකුණ,பத்தரமுல்ல தெற்கு,492A
38,52,500,1-1-09-260,260,Rajamalwatta,රජමල්වත්ත,இரஜமல்வத்த,492D
38,53,501,1-1-09-265,265,Pahalawela,පහළවෙල,பஹலவெல,479A
38,54,502,1-1-09-270,270,Wickramasinghapura,වික්‍රමසිංහපුර,விக்கிரமசிங்கபுர,479C
38,55,503,1-1-09-275,275,Wellangiriya,වැල්ලන්ගිරිය,வெல்லங்கிரிய,495
38,56,504,1-1-09-280,280,Hokandara South,හෝකන්දර දකුණ,‍‍‍ஹோகந்தர தெற்கு,494C
38,57,505,1-1-09-285,285,Athurugiriya South,අතුරුගිරියදකුණ,அத்துருகிரிய தெற்கு,490A
39,1,506,1-1-12-005,005,Jalthara,ජල්තර,ஜல்தர,449
39,2,507,1-1-12-010,010,Henpita,හේන්පිට,‍‍ஹேண்பிட்ட,451
39,3,508,1-1-12-015,015,Atigala West,ආටිගල බටහිර,அடிகல ‍மேற்கு,446A
39,4,509,1-1-12-020,020,Atigala East,ආටිගල නැගෙනහිර,அடிகல கிழக்கு,446
39,5,510,1-1-12-025,025,Batawala,බටවල,பட்டவல,450
39,6,511,1-1-12-030,030,Walpita,වල්පිට,வல்பிட்ட,450A
39,7,512,1-1-12-035,035,Nawalamulla,නාවලමුල්ල,நாவலமுல்ல,482D
39,8,513,1-1-12-040,040,Meegasmulla,මීගස්මුල්ල,மீகஸ்முல்ல,482E
39,9,514,1-1-12-045,045,Habarakada North,හබරකඩ උතුර,ஹபரகட வடக்கு,481
39,10,515,1-1-12-050,050,Mullegama North,මුල්ලේගම උතුර,முல்‍லேகம வடக்கு,481D
39,11,516,1-1-12-055,055,Mullegama South,මුල්ලේගම දකුණ,முல்‍லேகம தெற்கு,481A
39,12,517,1-1-12-060,060,Habarakada South,හබරකඩ දකුණ,ஹபரகட தெற்கு,481B
39,13,518,1-1-12-065,065,Panagoda Town,පනාගොඩ නගරය,பலாங்கொடை நகரம்,482B
39,14,519,1-1-12-070,070,Henawatta,හේනවත්ත,‍ஹேனவத்த,482C
39,15,520,1-1-12-075,075,Meegoda North,මිගොඩ උතුර,மீகெகொடை வடக்கு,447
39,16,521,1-1-12-080,080,Panaluwa,පානලුව,பனலுவ,447B
39,17,522,1-1-12-085,085,Watareka North,වටරැක උතුර,வட்ட‍ரேகா வடக்கு,448B
39,18,523,1-1-12-090,090,Meegoda South,මීගොඩ දකුණ,மீகொடை தெற்கு,447A
39,19,524,1-1-12-095,095,Godagama North,ගොඩගම උතුර,கொடகம வடக்கு,483
39,20,525,1-1-12-100,100,Panagoda West,පනාගොඩ බටහිර,பனாகொடை ‍மேற்கு,482
39,21,526,1-1-12-105,105,Panagoda East,පනාගොඩ නැගෙනහිර,பனாகொடை கிழக்கு,482A
39,22,527,1-1-12-110,110,Habarakada Watta,හබරකඩ වත්ත,ஹபரகட வத்த,481C
39,23,528,1-1-12-115,115,Homagama North,හෝමාගම උතුර,‍‍ஹோமாகம வடக்கு,486
39,24,529,1-1-12-120,120,Homagama West,හෝමාගම බස්නාහිර,‍‍ஹோமாகம ‍மேற்கு,486B
39,25,530,1-1-12-125,125,Homagama South,හෝමාගම දකුණ,‍‍ஹோமாகம தெற்கு,486F
39,26,531,1-1-12-130,130,Galavilawatta North,ගලවිලවත්ත උතුර,கலவிலவத்த வடக்கு,486C
39,27,532,1-1-12-135,135,Homagama Town,හෝමාගම නගරය,‍‍ஹோமாகம நகரம்,486A
39,28,533,1-1-12-140,140,Homagama East,හෝමාගම නැගෙනහිර,‍‍ஹோமாகம கிழக்கு,486D
39,29,534,1-1-12-145,145,Pitipana Town,පිටිපන නගරය,பிட்டிபன நகரம்,484B
39,30,535,1-1-12-150,150,Godagama South,ගොඩගම දකුණ,கொடகம தெற்கு,483A
39,31,536,1-1-12-155,155,Kurunduwatta,කුරුදුවත්ත,குருந்துவத்த,448C
39,32,537,1-1-12-160,160,Gehenuwala,ගැහැනුවල,கெஹெணுவல,447C
39,33,538,1-1-12-165,165,Watareka South,වටරැක දකුණ,வட்ட‍ரேகா தெற்கு,448
39,34,539,1-1-12-170,170,Ovitigama,ඕවිටිගම,ஓட்டிகம,448A
39,35,540,1-1-12-175,175,Kandhanawatta,කඳනවත්ත,கந்தானவத்த,484D
39,36,541,1-1-12-180,180,Kiriberiyakele,කිරිබෙරියකැළේ,கிரிபெரியகெ‍லே,484F
39,37,542,1-1-12-185,185,Mawathagama,මාවතගම,மாவத்தகம,485
39,38,543,1-1-12-190,190,Katuwana,කටුවාන,கட்டுவான,486E
39,39,544,1-1-12-195,195,Galavilawatta South,ගලවිලවත්ත දකුණ,கலவிலவத்த தெற்கு,486G
39,40,545,1-1-12-200,200,Niyadagala,නියඳගල,நியாந்தகல,499A
39,41,546,1-1-12-205,205,Hiripitiya,හිරිපිටිය,ஹிரிபிட்டிய,499G
39,42,547,1-1-12-210,210,Mambulgoda,මාම්බුල්ගොඩ,மாம்புல்கொட,500A
39,43,548,1-1-12-215,215,Kithulhena,කිතලුහේන,கித்துல்‍ஹேன,591C
39,44,549,1-1-12-220,220,Siddamulla North,සිද්ධමුල්ල උතුර,சித்தேமுல்ல வடக்கு,591
39,45,550,1-1-12-225,225,Siddamulla South,සිද්ධමුල්ල දකුණ,சித்தமுல்ல தெற்கு,591B
39,46,551,1-1-12-230,230,Mattegoda West,මත්තේගොඩ බටහිර,மத்‍தேகொட ‍மேற்கு,587
39,47,552,1-1-12-235,235,Mattegoda Central A,මත්තේගොඩ මධ්‍යම ඒ,மத்திய மத்‍தேகொட A,587A
39,48,553,1-1-12-240,240,Mattegoda East,මත්තේගොඩ නැගෙනහිර,மத்‍தேகொட கிழக்கு,587C
39,49,554,1-1-12-245,245,Brahmanagama,බ්‍රහ්මණගම,பிரமணாகம,500
39,50,555,1-1-12-250,250,Deepangoda,ධිපාන්ගොඩ,தீபங்கொட,590B
39,51,556,1-1-12-255,255,Magammana West,මාගම්මන බටහිර,மாகம்மண ‍மேற்கு,590A
39,52,557,1-1-12-260,260,Magammana East,මාගම්මන නැගනහිර,மாகம்மண கிழக்கு,590
39,53,558,1-1-12-265,265,Uduwana,උධුවන,உடுவண,485A
39,54,559,1-1-12-270,270,Prasannapura,ප්‍රසන්නපුර,பிரசன்னபுர,484G
39,55,560,1-1-12-275,275,Pitipana North,පිටිපන උතුර,பிட்டிபன வடக்கு,484
39,56,561,1-1-12-280,280,Suwapubudugama,සුවපුබුදුගම,சுவபுதுகம,484E
39,57,562,1-1-12-285,285,Pitipana South,පිටිපන දකුණ,பிட்டிபன தெற்கு,484A
39,58,563,1-1-12-290,290,Dolahena,දොළහේන,தொல‍ஹன,484C
39,59,564,1-1-12-295,295,Diyagama East,දියගම නැගෙනහිර,தியகம கிழக்கு,589
39,60,565,1-1-12-300,300,Diyagama West,දියගම බටහිර,தியகம ‍‍மேற்கு,589A
39,61,566,1-1-12-305,305,Kirigampamunuwa,කිරිගම්පමුනුව,கிரிகம்பமுணுவ,588
39,62,567,1-1-12-310,310,Mattegoda Central B,මත්තේගොඩ මධ්‍යම බී,மத்திய மத்தேகொட ' B ',587B
39,63,568,1-1-12-315,315,Siyambalagoda North,සියබලාගොඩ උතුර,சியம்பலாகொட வடக்கு,592
39,64,569,1-1-12-320,320,Kudamaduwa,කුඩමාදුව,குடாமடுவ,591A
39,65,570,1-1-12-325,325,Sangarama,සංඝාරාම,சங்கஹராம,591D
39,66,571,1-1-12-330,330,Siyambalagoda South,සියඔලාගොඩ දකුණ,சியம்பலாகொட தெற்கு,592A
39,67,572,1-1-12-335,335,Rilawala,රිලාවල,ரிலாவல,593A
39,68,573,1-1-12-340,340,Kahathuduwa West,කහතුඩුව බටහිර,கஹதுடுவ,602B
39,69,574,1-1-12-345,345,Kiriwattuduwa South,කිරිවත්තුඩුව දකුණ,கிரிவத்துடுவ தெற்கு,603A
39,70,575,1-1-12-350,350,Kiriwattuduwa North,කිරිවත්තුඩුව උතුර,கிரிவத்துடுவ வடக்கு,603
39,71,576,1-1-12-355,355,Moonamale-Yakahaluwa,මූණමලේ-යකහලුව,மூணம‍லே-யக்காஹலுவ,603C
39,72,577,1-1-12-360,360,Kithulavila,කිතුලවිල,கிதுலவில,603B
39,73,578,1-1-12-365,365,Kahathuduwa North,කහතුඩුව උතුර,கஹதுடுவ வடக்கு,602
39,74,579,1-1-12-370,370,Kahathuduwa East,කහතුඩුව නැගෙනහිර,கஹதுடுவ கிழக்கு,602C
39,75,580,1-1-12-375,375,Kahathuduwa South,කහතුඩුව දකුණ,கஹதுடுவ தெற்கு,602A
39,76,581,1-1-12-380,380,Undurugoda,උන්දුරුගොඩ,உந்துருகொட,600
39,77,582,1-1-12-385,385,Wethara,වෑතර,‍‍வேதரா,593
39,78,583,1-1-12-390,390,Ambalangoda,අම්බලන්ගොඩ,அம்பலாந்தொடை,594
39,79,584,1-1-12-395,395,Heraliyawala,හෙරලියාවල,ஹெரலியவல,595
39,80,585,1-1-12-400,400,Palagama,පාලගම,பாலகம,599
39,81,586,1-1-12-405,405,Weniwelkola,වෙනිවැල්කොල,வெணிவெல்கொல,601
40,1,587,1-1-15-005,005,Bollathawa,බොල්ලතාව,‍‍போல்தவ,433
40,2,588,1-1-15-010,010,Kanampella West,කනම්පැල්ල බටහිර,கணம்பெல்ல ‍மேற்கு,425A
40,3,589,1-1-15-015,015,Kanampella East,කනම්පැල්ල නැගෙනහිර,கணம்பெல்ல கிழக்கு,425
40,4,590,1-1-15-020,020,Manakada,මානකඩ,மாணகட,429B
40,5,591,1-1-15-025,025,Eswatta North,ඇස්වත්ත උතුර,எஸ்வத்த வடக்கு,429
40,6,592,1-1-15-030,030,Kiriwandala North,කිරිවන්දල උතුර,கிரிவந்தல வடக்கு,431B
40,7,593,1-1-15-035,035,Kudagama,කුඩගම,குடாகம,432A
40,8,594,1-1-15-040,040,Weralupitiya,වෙරළුපිටිය,‍‍வேறலுபிட்டிய,432H
40,9,595,1-1-15-045,045,Seethagama,සීතාගම,சீதாகம,432F
40,10,596,1-1-15-050,050,Avissawella,අවිස්සාවේල්ල,அவிஸ்சாவெல்ல,432
40,11,597,1-1-15-055,055,Ukwatta,උක්වත්ත,உக்வத்த,432C
40,12,598,1-1-15-060,060,Agra place,අග්‍රා පෙදෙස,ஆக்ர பிரதேசம்,432G
40,13,599,1-1-15-065,065,Eswatta South,ඇස්වත්ත දකුණ,எஸ்வத்த தெற்கு,429C
40,14,600,1-1-15-070,070,Ihala Kosgama North,ඉහළ කොස්ගම උතුර,இஹல கொஸ்கம வடக்கு,428
40,15,601,1-1-15-075,075,Thawalgoda,තාවල්ගොඩ,தவல்கொட,426
40,16,602,1-1-15-080,080,Muruthagama,මුරුතගම,முருத்தகம,426A
40,17,603,1-1-15-085,085,Akaravita,අකරවිට,அகரவிட்ட,434
40,18,604,1-1-15-090,090,Kahatapitiya,කහටපිටිය,கஹடபிட்டிய,435
40,19,605,1-1-15-095,095,Kalu Aggala,කළුඅග්ගල,களு அக்கல,436
40,20,606,1-1-15-100,100,Salawa,සාලාව,சாலாவ,427A
40,21,607,1-1-15-105,105,Pahala Kosagama West,පහළ කොස්ගම බටහිර,பஹல கொஸ்கம ‍மேற்கு,427B
40,22,608,1-1-15-110,110,Pahala Kosgama East,පහළ කොස්ගම නැගෙනහිර,பஹல கொஸ்கம கிழக்கு,427
40,23,609,1-1-15-115,115,Ihala Kosgama South,ඉහළ කොස්ගම දකුණ,இஹல கொஸ்கம தெற்கு,428B
40,24,610,1-1-15-120,120,Miriswatta,මිරිස්වත්ත,மிரிஸ்வத்த,428C
40,25,611,1-1-15-125,125,Aluth Ambalama,අලුත් අමබලම,அளுத் அம்பலம,428A
40,26,612,1-1-15-130,130,Kiriwandala South,කිරිවන්දල දකුණ,கிரிவந்தல தெற்கு,431E
40,27,613,1-1-15-135,135,Kotahera,කොටහැර,கொட்ட‍‍ஹேற,432D
40,28,614,1-1-15-140,140,Seethawaka,සීතාවක,சீதாவக்க,432B
40,29,615,1-1-15-145,145,Aradhana Kanda,ආරාධනාකන්ද,அரதாண கந்த,432E
40,30,616,1-1-15-150,150,Puwakpitiya South,පුවක්පිටිය දකුණ,புவக்பிட்டிய தெற்கு,431C
40,31,617,1-1-15-155,155,Puwakpitiya,පුවක්පිටිය,புவக்பிட்டிய,431
40,32,618,1-1-15-160,160,Egodagama,එගොඩගම,எகொடகம,431D
40,33,619,1-1-15-165,165,Weragolla North,වේරගොල්ල උතුර,‍‍வேரகொல்ல வடக்கு,431A
40,34,620,1-1-15-170,170,Hingurala,හිගුරල,ஹிங்குரால,429A
40,35,621,1-1-15-175,175,Kadugoada North,කඩුගෙඩෙ උතුර,கடுகொஅட வடக்கு,430
40,36,622,1-1-15-180,180,Mawalgama,මාවල්ගම,மவல்கம,437
40,37,623,1-1-15-185,185,Suduwella,සුදුවැල්ල,சுதுவெல்ல,436A
40,38,624,1-1-15-190,190,Gira Imbula,ගිරා ඉඹුළ,கிரா இம்புல,435A
40,39,625,1-1-15-195,195,Walauwathta,වලවීවත්ත,வலவ்வத்த,445A
40,40,626,1-1-15-200,200,Pahala Hanwella,පහළ හංවැල්ල,பஹல ஹங்வெல்ல,445
40,41,627,1-1-15-205,205,Hanwella Town,හංවැල්ල නගරය,ஹங்வெல்ல நகரம்,443B
40,42,628,1-1-15-210,210,Ihala Hanwella North,ඉහළ හංවැල්ල උතුර,இஹல ஹங்வெல்ல வடக்கு,443
40,43,629,1-1-15-215,215,Niripola,නිරිපොළ,நிரிபொல,438
40,44,630,1-1-15-220,220,Brandigampala,බ්‍රැන්ඩිගම්පළ,பிரண்டிகம்பல,440A
40,45,631,1-1-15-225,225,Kadugoda South,කඩුගොඩ දකුණ,கடுகொட தெற்கு,430A
40,46,632,1-1-15-230,230,Weragolla South,වේරගොල්ල දකුණ,‍‍வேரகொல்ல தெற்கு,431F
40,47,633,1-1-15-235,235,Digana,දිගන,திகண,442F
40,48,634,1-1-15-240,240,Lahirugama,ලහිරුගම,லஹிருகம,442D
